Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2690;2690;true;331;132800;3466
2;2690;2690;true;1155;462400;10138
3;2690;2690;true;19;8000;918
9;2690;2690;true;25;10400;961
10;2690;2690;true;29;12000;1095
11;2690;2690;true;22;9200;897
12;2690;2690;true;37;15200;1322
13;2690;2690;true;26;10800;1012
15;2690;2690;true;109;44000;1757
18;2690;2690;true;25;10400;1074
19;2690;2690;true;14;6000;1003
23;2690;2690;true;275;110400;3129
24;2690;2690;true;97;39200;1730
25;2690;2690;true;127;51200;1844
27;2690;2690;true;1445;578400;12840
30;2690;2690;true;1315;526400;22581
4;2690;2586;false;1999;800000;16002
5;2690;2586;false;1999;800000;16084
6;2690;2586;false;1999;800000;15976
7;2690;2586;false;1999;800000;16687
8;2690;2586;false;1999;800000;15932
14;2690;2586;false;1999;800000;17766
16;2690;2586;false;1999;800000;16644
17;2690;2586;false;1999;800000;15921
20;2690;2586;false;1999;800000;16168
21;2690;2586;false;1999;800000;17269
22;2690;2586;false;1999;800000;15428
26;2690;2586;false;1999;800000;15713
28;2690;2586;false;1999;800000;17151
29;2690;2586;false;1999;800000;17248
mean;2690;2641,466667;#¡DIV/0!;1101,233333;440893,3333;9858,533333
