Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;3279;3279;true;93;37600;2391
2;3279;3279;true;50;20400;985
3;3279;3279;true;63;25600;1047
4;3279;3279;true;37;15200;890
5;3279;3279;true;84;34000;1250
6;3279;3279;true;215;86400;2422
7;3279;3279;true;142;57200;1657
8;3279;3279;true;379;152000;2844
9;3279;3279;true;143;57600;1672
10;3279;3279;true;19;8000;687
11;3279;3279;true;82;33200;2484
12;3279;3279;true;35;14400;797
13;3279;3279;true;65;26400;1063
14;3279;3279;true;214;86000;3375
15;3279;3279;true;203;81600;1875
16;3279;3279;true;261;104800;3406
18;3279;3279;true;353;141600;2672
19;3279;3279;true;328;131600;2829
20;3279;3279;true;144;58000;1578
21;3279;3279;true;200;80400;1859
22;3279;3279;true;55;22400;1000
23;3279;3279;true;214;86000;1969
24;3279;3279;true;100;40400;2391
25;3279;3279;true;37;15200;875
26;3279;3279;true;322;129200;2610
27;3279;3279;true;69;28000;1093
28;3279;3279;true;104;42000;1390
29;3279;3279;true;125;50400;1453
30;3279;3279;true;233;93600;3594
17;3279;3266;false;2499;1000000;16032
mean;3279;3278,566667;#¡DIV/0!;228,9333333;91973,33333;2339,666667
