Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
20;924696;912966;false;749;300000;91779
6;924696;906305;false;749;300000;87903
19;924696;906305;false;749;300000;60598
27;924696;906305;false;749;300000;60186
10;924696;906152;false;749;300000;115798
11;924696;906152;false;749;300000;109293
15;924696;906152;false;749;300000;103465
18;924696;906152;false;749;300000;106734
24;924696;906152;false;749;300000;120305
28;924696;906152;false;749;300000;114362
21;924696;900944;false;749;300000;86725
8;924696;900684;false;749;300000;110448
30;924696;900264;false;749;300000;117289
3;924696;899274;false;749;300000;135287
13;924696;899274;false;749;300000;118391
12;924696;899118;false;749;300000;89479
14;924696;899118;false;749;300000;94307
25;924696;899118;false;749;300000;123118
7;924696;896014;false;749;300000;95538
29;924696;896014;false;749;300000;101508
16;924696;894076;false;749;300000;81619
22;924696;893779;false;749;300000;108384
5;924696;893669;false;749;300000;86293
26;924696;892818;false;749;300000;102270
2;924696;892469;false;749;300000;92562
9;924696;892303;false;749;300000;110409
17;924696;891090;false;749;300000;93920
1;924696;890248;false;749;300000;112623
4;924696;887598;false;749;300000;123944
23;924696;886134;false;749;300000;78085
mean;924696;899093,3;#DIV/0!;749;300000;101087,4
sd;0;6768,0052282017;#DIV/0!;0;0;17821,0864961553
