Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
3;911;940;false;0;400;468
13;911;937;false;1;800;781
5;911;932;false;5;2400;764
7;911;928;false;13;5600;1280
9;911;928;false;1;800;714
10;911;928;false;10;4400;1054
16;911;928;false;1;800;687
30;911;928;false;5;2400;837
22;911;923;false;8;3600;1012
24;911;923;false;7;3200;949
26;911;923;false;1;800;579
20;911;922;false;1;800;794
28;911;922;false;8;3600;1015
19;911;921;false;2;1200;861
2;911;917;false;2;1200;823
4;911;917;false;4;2000;741
11;911;917;false;3;1600;755
15;911;917;false;0;400;510
18;911;916;false;3;1600;796
21;911;916;false;5;2400;930
1;911;915;false;0;400;536
8;911;915;false;1;800;648
14;911;915;false;2;1200;707
23;911;915;false;2;1200;724
25;911;915;false;9;4000;1705
27;911;915;false;2;1200;917
12;911;914;false;7;3200;942
17;911;914;false;2;1200;657
6;911;912;false;1;800;562
29;911;911;true;3;1600;878
mean;911;920,8;#¡DIV/0!;3,633333333;1853,333333;820,8666667
sd;0;7,438946904;#¡DIV/0!;3,368037732;1347,215093;244,3547073
