Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
16;12985;12936;false;749;300000;65940
30;12985;12817;false;749;300000;62863
1;12985;12791;false;749;300000;64864
12;12985;12791;false;749;300000;62257
5;12985;12780;false;749;300000;57001
24;12985;12778;false;749;300000;60684
2;12985;12757;false;749;300000;65620
11;12985;12757;false;749;300000;62563
14;12985;12757;false;749;300000;63002
17;12985;12757;false;749;300000;59138
23;12985;12738;false;749;300000;56627
3;12985;12722;false;749;300000;62945
18;12985;12722;false;749;300000;60296
22;12985;12722;false;749;300000;60362
29;12985;12722;false;749;300000;60256
7;12985;12706;false;749;300000;57538
20;12985;12644;false;749;300000;57034
19;12985;12600;false;749;300000;55620
21;12985;12596;false;749;300000;61160
13;12985;12583;false;749;300000;60963
10;12985;12577;false;749;300000;57060
8;12985;12558;false;749;300000;58702
28;12985;12558;false;749;300000;58914
9;12985;12453;false;749;300000;59348
27;12985;12413;false;749;300000;61523
4;12985;12384;false;749;300000;58274
6;12985;12374;false;749;300000;69575
15;12985;12374;false;749;300000;58569
25;12985;12148;false;749;300000;57568
26;12985;12148;false;749;300000;57025
mean;12985;12622,1;#DIV/0!;749;300000;60443,0333333333
sd;0;193,9678874951;#DIV/0!;0;0;3248,8209795973
