Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;63112;62088;false;749;300000;94607
28;63112;61874;false;749;300000;85195
15;63112;61308;false;749;300000;65733
20;63112;61216;false;749;300000;74303
22;63112;61216;false;749;300000;74129
16;63112;61198;false;749;300000;80819
17;63112;61184;false;749;300000;89653
1;63112;61166;false;749;300000;74041
4;63112;61166;false;749;300000;73843
12;63112;61113;false;749;300000;66089
5;63112;61044;false;749;300000;76464
14;63112;61044;false;749;300000;70781
24;63112;61044;false;749;300000;86947
7;63112;61011;false;749;300000;73013
29;63112;60953;false;749;300000;84490
25;63112;60642;false;749;300000;73382
19;63112;60638;false;749;300000;118843
8;63112;60578;false;749;300000;88402
21;63112;60434;false;749;300000;72686
23;63112;60380;false;749;300000;73844
11;63112;60298;false;749;300000;115372
3;63112;60172;false;749;300000;82066
27;63112;59878;false;749;300000;83360
10;63112;59846;false;749;300000;82393
26;63112;59799;false;749;300000;74971
30;63112;59746;false;749;300000;75695
18;63112;59697;false;749;300000;71069
6;63112;59362;false;749;300000;97495
13;63112;59215;false;749;300000;80921
9;63112;58694;false;749;300000;92228
mean;63112;60600,1333333333;#DIV/0!;749;300000;81761,1333333333
sd;0;794,3494728754;#DIV/0!;0;0;12540,0764798122
