Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
6;12985;13040;false;320;128400;11758
16;12985;13040;false;598;239600;20859
4;12985;12947;false;749;300000;34357
28;12985;12947;false;749;300000;25155
9;12985;12936;false;749;300000;30571
11;12985;12936;false;749;300000;25972
21;12985;12936;false;749;300000;25318
7;12985;12817;false;749;300000;28795
23;12985;12805;false;749;300000;24570
5;12985;12798;false;749;300000;26030
3;12985;12791;false;749;300000;27793
18;12985;12790;false;749;300000;31339
14;12985;12781;false;749;300000;26098
1;12985;12757;false;749;300000;27723
10;12985;12757;false;749;300000;27114
19;12985;12757;false;749;300000;25662
20;12985;12757;false;749;300000;25792
29;12985;12757;false;749;300000;24974
2;12985;12738;false;749;300000;27406
15;12985;12738;false;749;300000;24672
22;12985;12738;false;749;300000;27129
8;12985;12722;false;749;300000;26260
17;12985;12722;false;749;300000;25891
24;12985;12722;false;749;300000;24882
30;12985;12722;false;749;300000;24079
27;12985;12713;false;749;300000;27591
12;12985;12706;false;749;300000;26143
25;12985;12685;false;749;300000;24986
13;12985;12680;false;749;300000;35545
26;12985;12645;false;749;300000;25113
mean;12985;12796;#DIV/0!;729,6666666667;292266,666666667;26319,2333333333
sd;0;106,2615510962;#DIV/0!;82,1329172254;32853,166890159;4028,5023544166
