Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;390;390;true;12;5200;1166
2;390;390;true;5;2400;1093
3;390;390;true;5;2400;763
4;390;390;true;10;4400;1111
5;390;390;true;11;4800;1132
6;390;390;true;5;2400;968
7;390;390;true;5;2400;754
8;390;390;true;9;4000;1079
9;390;390;true;5;2400;756
10;390;390;true;6;2800;822
11;390;390;true;0;400;211
12;390;390;true;2;1200;491
13;390;390;true;1;800;352
14;390;390;true;5;2400;763
15;390;390;true;13;5600;1195
16;390;390;true;11;4800;1092
17;390;390;true;16;6800;1214
18;390;390;true;17;7200;1272
19;390;390;true;1;800;361
20;390;390;true;6;2800;1004
21;390;390;true;6;2800;794
22;390;390;true;6;2800;802
23;390;390;true;16;6800;1226
24;390;390;true;11;4800;1152
25;390;390;true;16;6800;1137
26;390;390;true;12;5200;1071
27;390;390;true;19;8000;1099
28;390;390;true;11;4800;1062
29;390;390;true;8;3600;969
30;390;390;true;10;4400;1007
mean;390;390;#¡DIV/0!;8,666666667;3866,666667;930,6
sd;0;0;#¡DIV/0!;5,087735987;2035,094395;279,3585757
