Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
20;247150;246846;false;749;300000;41511
21;247150;246846;false;749;300000;40932
26;247150;245178;false;749;300000;30189
18;247150;244403;false;749;300000;34965
19;247150;244403;false;749;300000;33525
5;247150;244115;false;749;300000;26435
13;247150;244115;false;749;300000;35545
15;247150;244115;false;749;300000;35130
24;247150;244115;false;749;300000;34625
1;247150;243343;false;749;300000;27335
2;247150;243343;false;749;300000;27473
7;247150;243343;false;749;300000;27205
9;247150;243343;false;749;300000;27643
22;247150;243343;false;749;300000;28313
28;247150;243343;false;749;300000;35646
29;247150;242850;false;749;300000;31661
6;247150;242825;false;749;300000;27549
17;247150;242825;false;749;300000;39749
11;247150;241620;false;749;300000;32088
16;247150;241561;false;749;300000;35844
8;247150;241337;false;749;300000;31901
10;247150;241337;false;749;300000;33801
12;247150;241337;false;749;300000;34849
27;247150;241337;false;749;300000;37428
3;247150;241228;false;749;300000;41064
14;247150;241228;false;749;300000;42894
30;247150;241228;false;749;300000;37553
23;247150;237621;false;749;300000;35851
4;247150;237171;false;749;300000;34231
25;247150;236655;false;749;300000;33003
mean;247150;242545,133333333;#DIV/0!;749;300000;33864,6
sd;0;2388,5259013896;#DIV/0!;0;0;4696,8526189501
