Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;7402.0;7402.0;true;18;7600;1346
2;7402.0;7402.0;true;18;7600;1433
3;7402.0;7402.0;true;20;8400;1303
4;7402.0;7402.0;true;26;10800;1555
5;7402.0;7402.0;true;23;9600;1429
6;7402.0;7402.0;true;26;10800;1564
7;7402.0;7402.0;true;25;10400;1672
8;7402.0;7402.0;true;26;10800;1576
9;7402.0;7402.0;true;25;10400;1450
10;7402.0;7402.0;true;25;10400;1503
11;7402.0;7402.0;true;23;9600;1517
12;7402.0;7402.0;true;23;9600;1455
13;7402.0;7402.0;true;19;8000;1512
14;7402.0;7402.0;true;22;9200;1505
15;7402.0;7402.0;true;24;10000;1577
16;7402.0;7402.0;true;27;11200;1574
17;7402.0;7402.0;true;23;9600;1585
18;7402.0;7402.0;true;26;10800;1664
19;7402.0;7402.0;true;22;9200;1443
20;7402.0;7402.0;true;23;9600;1745
21;7402.0;7402.0;true;25;10400;1582
22;7402.0;7402.0;true;24;10000;1502
23;7402.0;7402.0;true;27;11200;1760
24;7402.0;7402.0;true;22;9200;1464
25;7402.0;7402.0;true;25;10400;1773
26;7402.0;7402.0;true;23;9600;1498
27;7402.0;7402.0;true;24;10000;1661
28;7402.0;7402.0;true;21;8800;1369
29;7402.0;7402.0;true;27;11200;2023
30;7402.0;7402.0;true;28;11600;1703
