Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
5;16881;16628;false;999;400000;38674
30;16881;16589;false;999;400000;31627
13;16881;16585;false;999;400000;31658
1;16881;16556;false;999;400000;33127
15;16881;16536;false;999;400000;32986
21;16881;16533;false;999;400000;32174
7;16881;16529;false;999;400000;32115
24;16881;16525;false;999;400000;32580
26;16881;16524;false;999;400000;41236
12;16881;16521;false;999;400000;36783
16;16881;16518;false;999;400000;34611
18;16881;16511;false;999;400000;33752
23;16881;16507;false;999;400000;35643
2;16881;16500;false;999;400000;39752
10;16881;16499;false;999;400000;32439
3;16881;16491;false;999;400000;33345
8;16881;16487;false;999;400000;41924
25;16881;16470;false;999;400000;31814
22;16881;16468;false;999;400000;37705
6;16881;16452;false;999;400000;34336
9;16881;16451;false;999;400000;32299
4;16881;16448;false;999;400000;34092
20;16881;16419;false;999;400000;34924
19;16881;16393;false;999;400000;39283
11;16881;16391;false;999;400000;31548
27;16881;16386;false;999;400000;31049
14;16881;16378;false;999;400000;30330
28;16881;16366;false;999;400000;33502
17;16881;16316;false;999;400000;33111
29;16881;16302;false;999;400000;36877
mean;16881;16475,96667;#¡DIV/0!;999;400000;34509,86667
sd;0;79,01788682;#¡DIV/0!;0;0;3138,344971
