Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
5;3535;3457;false;749;300000;58400
8;3535;3457;false;749;300000;53940
15;3535;3457;false;749;300000;57380
25;3535;3457;false;749;300000;56548
28;3535;3457;false;749;300000;53116
1;3535;3414;false;749;300000;52038
2;3535;3414;false;749;300000;54443
3;3535;3414;false;749;300000;53539
4;3535;3414;false;749;300000;51621
6;3535;3414;false;749;300000;55253
7;3535;3414;false;749;300000;54226
9;3535;3414;false;749;300000;54181
10;3535;3414;false;749;300000;52899
11;3535;3414;false;749;300000;57627
12;3535;3414;false;749;300000;56933
13;3535;3414;false;749;300000;52982
14;3535;3414;false;749;300000;56266
16;3535;3414;false;749;300000;53712
17;3535;3414;false;749;300000;54441
18;3535;3414;false;749;300000;53162
19;3535;3414;false;749;300000;54359
20;3535;3414;false;749;300000;54873
21;3535;3414;false;749;300000;54183
22;3535;3414;false;749;300000;52328
23;3535;3414;false;749;300000;56250
24;3535;3414;false;749;300000;52430
26;3535;3414;false;749;300000;54698
27;3535;3414;false;749;300000;55574
29;3535;3414;false;749;300000;52201
30;3535;3414;false;749;300000;51806
mean;3535;3421,1666666667;#DIV/0!;749;300000;54380,3
sd;0;16,2991079369;#DIV/0!;0;0;1835,2617618429
