Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;5451;5468;false;326;130800;5585
2;5451;5468;false;85;34400;2169
4;5451;5468;false;66;26800;2528
8;5451;5468;false;96;38800;2771
9;5451;5468;false;66;26800;1971
11;5451;5468;false;791;316800;11540
12;5451;5468;false;68;27600;1858
13;5451;5468;false;247;99200;4127
14;5451;5468;false;186;74800;4166
15;5451;5468;false;52;21200;1670
20;5451;5468;false;144;58000;2935
22;5451;5468;false;94;38000;3076
23;5451;5468;false;78;31600;1684
24;5451;5468;false;73;29600;1770
27;5451;5468;false;166;66800;3969
28;5451;5468;false;93;37600;2959
29;5451;5468;false;53;21600;1576
3;5451;5451;true;80;32400;2794
5;5451;5451;true;64;26000;2270
6;5451;5451;true;202;81200;4150
7;5451;5451;true;62;25200;2498
10;5451;5451;true;91;36800;2351
17;5451;5451;true;136;54800;2920
18;5451;5451;true;74;30000;1903
19;5451;5451;true;43;17600;1362
21;5451;5451;true;94;38000;2487
26;5451;5451;true;96;38800;2335
30;5451;5451;true;62;25200;1904
25;5451;5426;false;999;400000;15049
16;5451;5374;false;999;400000;13991
mean;5451;5457,233333;#¡DIV/0!;189,5333333;76213,33333;3745,6
sd;0;18,84726877;#¡DIV/0!;260,6027143;104241,0857;3480,179252
