Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
18;61040;60356;false;999;400000;29132
25;61040;60356;false;999;400000;30187
14;61040;60188;false;999;400000;29819
15;61040;60172;false;999;400000;29845
2;61040;60143;false;999;400000;30667
29;61040;59970;false;999;400000;26561
5;61040;59966;false;999;400000;30617
1;61040;59863;false;999;400000;28140
6;61040;59763;false;999;400000;27737
21;61040;59762;false;999;400000;28856
4;61040;59686;false;999;400000;26090
7;61040;59686;false;999;400000;28023
12;61040;59686;false;999;400000;30243
13;61040;59686;false;999;400000;28145
20;61040;59686;false;999;400000;28925
24;61040;59686;false;999;400000;26718
26;61040;59686;false;999;400000;31191
28;61040;59686;false;999;400000;28780
30;61040;59686;false;999;400000;30038
10;61040;59669;false;999;400000;31611
16;61040;59669;false;999;400000;31426
22;61040;59664;false;999;400000;28191
9;61040;59569;false;999;400000;30415
19;61040;59486;false;999;400000;31755
11;61040;59463;false;999;400000;30257
17;61040;59381;false;999;400000;27069
27;61040;59381;false;999;400000;29535
3;61040;59370;false;999;400000;30946
23;61040;59300;false;999;400000;29273
8;61040;59267;false;999;400000;27619
mean;61040;59731,06667;#¡DIV/0!;999;400000;29260,36667
