Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
13;911;911;false;12;5200;824
15;911;911;false;56;22800;1454
22;911;911;false;1232;493200;14516
7;911;911;false;136;54800;2348
18;911;911;false;101;40800;1928
1;911;911;true;70;28400;1752
2;911;911;true;122;49200;2283
3;911;911;true;444;178000;5714
5;911;911;true;60;24400;1704
6;911;911;true;2283;913600;25871
8;911;911;true;59;24000;1511
10;911;911;true;754;302000;9335
11;911;911;true;235;94400;3502
14;911;911;true;2213;885600;24263
17;911;911;true;229;92000;3212
19;911;911;true;526;210800;6580
20;911;911;true;685;274400;8020
21;911;911;true;539;216000;6569
23;911;911;true;1156;462800;13036
26;911;911;true;1013;405600;12775
27;911;911;true;20;8400;1069
28;911;911;true;139;56000;2678
29;911;911;true;582;233200;7033
30;911;911;true;1120;448400;14108
4;911;910;false;2499;1000000;27536
16;911;910;false;2499;1000000;26375
24;911;910;false;2499;1000000;26550
12;911;908;false;2499;1000000;27819
9;911;906;false;2499;1000000;26972
25;911;904;false;2499;1000000;28574
mean;911;910,4;#¡DIV/0!;959,3333333;384133,3333;11197,03333
