Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
14;2690;2738;false;22;9200;1268
20;2690;2738;false;8;3600;819
1;2690;2690;true;332;133200;6562
2;2690;2690;true;73;29600;3575
3;2690;2690;true;6;2800;878
4;2690;2690;true;38;15600;1421
5;2690;2690;true;202;81200;4166
6;2690;2690;true;272;109200;5642
7;2690;2690;true;25;10400;1366
8;2690;2690;true;20;8400;1222
9;2690;2690;true;44;18000;1605
10;2690;2690;true;10;4400;899
11;2690;2690;true;27;11200;1282
12;2690;2690;true;79;32000;2331
13;2690;2690;true;2;1200;515
15;2690;2690;true;20;8400;1109
16;2690;2690;true;13;5600;865
17;2690;2690;true;170;68400;4330
18;2690;2690;true;79;32000;2541
19;2690;2690;true;32;13200;1507
21;2690;2690;true;8;3600;840
22;2690;2690;true;57;23200;1953
23;2690;2690;true;490;196400;9045
24;2690;2690;true;34;14000;1524
25;2690;2690;true;29;12000;1355
26;2690;2690;true;286;114800;5601
27;2690;2690;true;71;28800;2236
28;2690;2690;true;16;6800;1127
29;2690;2690;true;60;24400;1978
30;2690;2690;true;185;74400;4216
mean;2690;2693,2;#¡DIV/0!;90,33333333;36533,33333;2459,266667
sd;0;12,17799032;#¡DIV/0!;118,1265637;47250,62549;2051,208524
