Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;247150;247150;true;332;133200;8689
4;247150;247150;true;382;153200;10754
5;247150;247150;true;730;292400;18502
7;247150;247150;true;219;88000;7266
11;247150;247150;true;518;207600;13830
13;247150;247150;true;192;77200;6344
17;247150;247150;true;661;264800;17701
19;247150;247150;true;800;320400;20080
20;247150;247150;true;13;5600;1158
27;247150;247150;true;116;46800;4304
29;247150;246846;false;999;400000;25569
18;247150;245532;false;999;400000;29180
21;247150;245532;false;999;400000;25824
8;247150;245178;false;999;400000;25047
9;247150;245178;false;999;400000;25165
15;247150;245178;false;999;400000;23391
16;247150;245178;false;999;400000;23514
1;247150;244403;false;999;400000;25749
22;247150;244403;false;999;400000;27316
25;247150;244403;false;999;400000;28113
30;247150;244403;false;999;400000;23984
3;247150;244115;false;999;400000;26744
6;247150;244115;false;999;400000;26865
10;247150;244115;false;999;400000;24303
12;247150;244115;false;999;400000;26759
14;247150;244115;false;999;400000;26093
23;247150;244115;false;999;400000;27016
24;247150;244115;false;999;400000;26954
28;247150;244115;false;999;400000;25865
26;247150;241701;false;999;400000;26970
mean;247150;245411,8333;#¡DIV/0!;798,1;319640;20968,3
sd;0;1483,380763;#¡DIV/0!;326,0978645;130439,1458;8197,761667
