Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
7;12215;12175;false;999;400000;20967
8;12215;12147;false;999;400000;20121
14;12215;12147;false;999;400000;18775
28;12215;12147;false;999;400000;19479
17;12215;12121;false;999;400000;21260
23;12215;12067;false;999;400000;20521
3;12215;12061;false;999;400000;21975
18;12215;12058;false;999;400000;20670
24;12215;12058;false;999;400000;19146
6;12215;12044;false;999;400000;21564
12;12215;12044;false;999;400000;21259
29;12215;12044;false;999;400000;20605
15;12215;12038;false;999;400000;20325
20;12215;12038;false;999;400000;21465
11;12215;12033;false;999;400000;21690
16;12215;12033;false;999;400000;20191
22;12215;12033;false;999;400000;20718
25;12215;12033;false;999;400000;20082
27;12215;12033;false;999;400000;21072
30;12215;12033;false;999;400000;20201
1;12215;12017;false;999;400000;19091
2;12215;12017;false;999;400000;19891
4;12215;12017;false;999;400000;21042
9;12215;12017;false;999;400000;20044
10;12215;12017;false;999;400000;19796
19;12215;12017;false;999;400000;18549
26;12215;12017;false;999;400000;19062
21;12215;11865;false;999;400000;19054
13;12215;11860;false;999;400000;19130
5;12215;11858;false;999;400000;19610
mean;12215;12036,3;#¡DIV/0!;999;400000;20245,16667
