Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;2778;2743;false;749;300000;25285
1;2778;2740;false;749;300000;23557
3;2778;2740;false;749;300000;24437
4;2778;2740;false;749;300000;24498
5;2778;2740;false;749;300000;24114
7;2778;2740;false;749;300000;24165
8;2778;2740;false;749;300000;24193
9;2778;2740;false;749;300000;24683
10;2778;2740;false;749;300000;24728
12;2778;2740;false;749;300000;24827
15;2778;2740;false;749;300000;25988
16;2778;2740;false;749;300000;28342
17;2778;2740;false;749;300000;24717
19;2778;2740;false;749;300000;24414
20;2778;2740;false;749;300000;23935
21;2778;2740;false;749;300000;24992
22;2778;2740;false;749;300000;24386
23;2778;2740;false;749;300000;24849
24;2778;2740;false;749;300000;24660
25;2778;2740;false;749;300000;24282
26;2778;2740;false;749;300000;24469
27;2778;2740;false;749;300000;24030
28;2778;2740;false;749;300000;24390
29;2778;2740;false;749;300000;24826
30;2778;2740;false;749;300000;25402
6;2778;2727;false;749;300000;24036
11;2778;2727;false;749;300000;24428
13;2778;2727;false;749;300000;25226
18;2778;2711;false;749;300000;24825
14;2778;2709;false;749;300000;24996
mean;2778;2736,8;#DIV/0!;749;300000;24722,6666666667
sd;0;8,3269400763;#DIV/0!;0;0;843,2643195604
