Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
16;13932;26819;false;0;400;729
6;13932;26548;false;0;400;628
22;13932;26266;false;0;400;719
20;13932;26138;false;0;400;825
24;13932;25888;false;0;400;900
11;13932;25599;false;0;400;756
8;13932;25591;false;0;400;706
3;13932;25578;false;0;400;669
13;13932;25346;false;0;400;707
25;13932;25316;false;0;400;785
28;13932;25282;false;0;400;653
14;13932;25275;false;0;400;773
9;13932;25254;false;0;400;725
15;13932;25167;false;0;400;691
7;13932;25149;false;0;400;666
27;13932;25127;false;0;400;680
5;13932;25033;false;0;400;778
29;13932;25033;false;0;400;735
1;13932;24970;false;0;400;742
17;13932;24923;false;0;400;732
19;13932;24923;false;0;400;735
4;13932;24903;false;0;400;661
26;13932;24899;false;0;400;765
21;13932;24876;false;0;400;815
18;13932;24846;false;0;400;696
2;13932;24744;false;0;400;701
23;13932;24694;false;0;400;907
10;13932;24536;false;0;400;662
30;13932;24508;false;0;400;644
12;13932;24399;false;0;400;715
mean;13932;25254,3333333333;#DIV/0!;0;400;730
sd;0;588,681714443;#DIV/0!;0;0;68,0218017789
