Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;12330;12195;false;749;300000;89568
8;12330;12195;false;749;300000;89265
13;12330;12195;false;749;300000;84697
15;12330;12195;false;749;300000;86660
11;12330;12076;false;749;300000;87680
17;12330;12076;false;749;300000;90767
14;12330;12012;false;749;300000;68160
18;12330;12012;false;749;300000;69451
28;12330;12012;false;749;300000;72302
20;12330;11984;false;749;300000;67302
1;12330;11917;false;749;300000;89481
3;12330;11917;false;749;300000;90416
5;12330;11917;false;749;300000;80564
10;12330;11917;false;749;300000;89031
19;12330;11917;false;749;300000;88568
23;12330;11917;false;749;300000;91098
24;12330;11917;false;749;300000;89385
26;12330;11917;false;749;300000;90576
30;12330;11917;false;749;300000;82489
9;12330;11885;false;749;300000;92168
25;12330;11885;false;749;300000;67814
22;12330;11866;false;749;300000;70532
16;12330;11820;false;749;300000;74578
21;12330;11770;false;749;300000;63504
29;12330;11770;false;749;300000;96645
4;12330;11700;false;749;300000;87194
12;12330;11687;false;749;300000;93671
7;12330;11680;false;749;300000;78199
6;12330;11661;false;749;300000;97399
27;12330;11661;false;749;300000;97718
mean;12330;11919,6666666667;#DIV/0!;749;300000;83896,0666666667
sd;0;159,2606480678;#DIV/0!;0;0;10071,4367154167
