Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
14;13099;13059;false;999;400000;30314
16;13099;13059;false;999;400000;25877
24;13099;13059;false;999;400000;25908
30;13099;12994;false;999;400000;26845
29;13099;12964;false;999;400000;25860
15;13099;12956;false;999;400000;26189
25;13099;12951;false;999;400000;27484
17;13099;12935;false;999;400000;26001
19;13099;12926;false;999;400000;31251
27;13099;12926;false;999;400000;31721
4;13099;12925;false;999;400000;27283
11;13099;12902;false;999;400000;26830
12;13099;12888;false;999;400000;27142
20;13099;12880;false;999;400000;27486
5;13099;12874;false;999;400000;26756
6;13099;12874;false;999;400000;26251
7;13099;12874;false;999;400000;26383
10;13099;12873;false;999;400000;33236
8;13099;12852;false;999;400000;26237
23;13099;12842;false;999;400000;35564
26;13099;12842;false;999;400000;27134
3;13099;12803;false;999;400000;26376
18;13099;12803;false;999;400000;26455
21;13099;12803;false;999;400000;25595
28;13099;12803;false;999;400000;25830
22;13099;12775;false;999;400000;25252
2;13099;12770;false;999;400000;26251
9;13099;12764;false;999;400000;27626
1;13099;12704;false;999;400000;26361
13;13099;12696;false;999;400000;26298
mean;13099;12879,2;#¡DIV/0!;999;400000;27459,86667
sd;0;95,72964806;#¡DIV/0!;0;0;2448,079032
