Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
7;657055;649282;false;751;300049;29431
8;657055;649282;false;751;300049;30406
11;657055;649282;false;751;300049;27126
12;657055;649282;false;751;300049;45591
16;657055;649282;false;751;300049;37825
19;657055;649282;false;751;300049;28543
20;657055;649282;false;751;300049;27588
26;657055;649282;false;751;300049;48689
27;657055;649282;false;751;300049;32885
28;657055;649282;false;751;300049;47499
29;657055;649282;false;751;300049;28978
1;657055;645818;false;751;300049;36539
2;657055;645818;false;751;300049;28109
4;657055;645818;false;751;300049;38920
6;657055;645818;false;751;300049;47352
13;657055;645818;false;751;300049;21284
15;657055;645818;false;751;300049;24317
18;657055;645818;false;751;300049;23774
22;657055;645818;false;751;300049;22553
23;657055;645818;false;751;300049;22306
30;657055;645818;false;751;300049;48090
3;657055;642906;false;751;300049;29304
5;657055;642906;false;751;300049;38681
9;657055;642906;false;751;300049;28740
10;657055;642906;false;751;300049;31220
14;657055;642906;false;751;300049;29587
17;657055;642906;false;751;300049;30350
25;657055;642906;false;751;300049;30010
21;657055;640504;false;751;300049;22930
24;657055;635698;false;751;300049;50289
mean;657055;645894,2;#DIV/0!;751;300049;32963,8666666667
sd;0;3331,3001852337;#DIV/0!;0;0;8865,0640806496
