Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
17;773772;772118;false;4999;2000000;104129
22;773772;771002;false;4999;2000000;111437
13;773772;769986;false;4999;2000000;96339
24;773772;769986;false;4999;2000000;103548
16;773772;769916;false;4999;2000000;96616
15;773772;769542;false;4999;2000000;102465
14;773772;767207;false;4999;2000000;101850
21;773772;766941;false;4999;2000000;111830
18;773772;766847;false;4999;2000000;114677
23;773772;766668;false;4999;2000000;113689
19;773772;766391;false;4999;2000000;108956
20;773772;766178;false;4999;2000000;117506
10;773772;765747;false;4999;2000000;96876
25;773772;765437;false;4999;2000000;124045
30;773772;765290;false;4999;2000000;112938
11;773772;764448;false;4999;2000000;103783
28;773772;764411;false;4999;2000000;103232
7;773772;764254;false;4999;2000000;101561
27;773772;764254;false;4999;2000000;120407
6;773772;764248;false;4999;2000000;113160
2;773772;763791;false;4999;2000000;96624
3;773772;763791;false;4999;2000000;100939
26;773772;763494;false;4999;2000000;120294
29;773772;763494;false;4999;2000000;115115
8;773772;763176;false;4999;2000000;102768
5;773772;763026;false;4999;2000000;110489
9;773772;763026;false;4999;2000000;98694
1;773772;762206;false;4999;2000000;101911
4;773772;762206;false;4999;2000000;90992
12;773772;762206;false;4999;2000000;88093
mean;773772;765709,5667;#¡DIV/0!;4999;2000000;106165,4333
