Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
17;12006;12182;false;466;186733;15747
28;12006;12182;false;547;219052;19116
2;12006;12132;false;39;16360;2291
7;12006;12132;false;164;66235;6146
8;12006;12132;false;139;56260;5376
15;12006;12132;false;317;127282;10849
16;12006;12132;false;203;81796;7734
18;12006;12132;false;239;96160;8868
20;12006;12132;false;75;30724;3314
24;12006;12132;false;129;52270;5470
26;12006;12132;false;433;173566;15757
30;12006;12132;false;114;46285;4276
19;12006;12030;false;129;52270;5806
22;12006;12030;false;169;68230;6558
25;12006;12030;false;155;62644;5956
23;12006;11960;false;751;300049;24568
11;12006;11877;false;751;300049;26373
14;12006;11877;false;751;300049;27125
29;12006;11859;false;751;300049;26397
12;12006;11827;false;751;300049;34040
4;12006;11638;false;751;300049;25151
13;12006;11596;false;751;300049;24713
1;12006;11587;false;751;300049;32001
3;12006;11587;false;751;300049;25733
5;12006;11587;false;751;300049;26154
6;12006;11587;false;751;300049;29015
9;12006;11587;false;751;300049;26412
10;12006;11587;false;751;300049;25197
21;12006;11587;false;751;300049;24909
27;12006;11587;false;751;300049;25603
mean;12006;11903,4666666667;#DIV/0!;486,1;194553,4;17555,1666666667
sd;0;242,4094190348;#DIV/0!;289,2391147774;115217,417687575;10288,8265578141
