Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
20;12330;12200;false;749;300000;41303
1;12330;12195;false;749;300000;42732
3;12330;12195;false;749;300000;41636
5;12330;12195;false;749;300000;43253
6;12330;12195;false;749;300000;34360
8;12330;12195;false;749;300000;40010
10;12330;12195;false;749;300000;43714
11;12330;12195;false;749;300000;38942
12;12330;12195;false;749;300000;41964
14;12330;12195;false;749;300000;39734
15;12330;12195;false;749;300000;59002
16;12330;12195;false;749;300000;40174
17;12330;12195;false;749;300000;43159
18;12330;12195;false;749;300000;42800
19;12330;12195;false;749;300000;43671
21;12330;12195;false;749;300000;43704
22;12330;12195;false;749;300000;49154
23;12330;12195;false;749;300000;43555
25;12330;12195;false;749;300000;49585
26;12330;12195;false;749;300000;41778
27;12330;12195;false;749;300000;35296
29;12330;12195;false;749;300000;45250
30;12330;12195;false;749;300000;46779
28;12330;12172;false;749;300000;42292
9;12330;12121;false;749;300000;47203
2;12330;12012;false;749;300000;34647
4;12330;11917;false;749;300000;38847
7;12330;11917;false;749;300000;40121
13;12330;11917;false;749;300000;45078
24;12330;11917;false;749;300000;42675
mean;12330;12148,7666666667;#DIV/0!;749;300000;42747,2666666667
sd;0;99,0522966481;#DIV/0!;0;0;4770,4452617552
