Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
14;621021;611807;false;999;400000;161472
22;621021;611495;false;999;400000;226613
23;621021;610893;false;999;400000;157301
2;621021;610591;false;999;400000;161320
11;621021;610569;false;999;400000;186699
30;621021;609302;false;999;400000;184433
1;621021;609252;false;999;400000;164067
8;621021;609022;false;999;400000;165180
18;621021;608438;false;999;400000;164129
13;621021;608414;false;999;400000;199908
6;621021;607963;false;999;400000;203198
16;621021;607725;false;999;400000;154658
17;621021;607340;false;999;400000;181028
3;621021;606818;false;999;400000;162631
28;621021;606418;false;999;400000;186494
10;621021;606284;false;999;400000;201372
15;621021;606237;false;999;400000;184996
20;621021;606153;false;999;400000;175197
27;621021;605970;false;999;400000;158047
7;621021;605794;false;999;400000;158229
4;621021;605215;false;999;400000;210762
25;621021;605153;false;999;400000;161638
5;621021;605084;false;999;400000;156897
12;621021;604645;false;999;400000;155428
19;621021;604603;false;999;400000;188914
21;621021;604414;false;999;400000;168368
26;621021;604025;false;999;400000;204316
9;621021;603290;false;999;400000;190807
29;621021;602580;false;999;400000;165955
24;621021;601461;false;999;400000;138958
mean;621021;606898,5;#¡DIV/0!;999;400000;175967,1667
sd;0;2688,837125;#¡DIV/0!;0;0;20586,29733
