Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;2277;2277;true;91;36875;3507
4;2277;2277;true;87;35255;3555
8;2277;2277;true;211;85145;7565
13;2277;2277;true;108;43870;4220
15;2277;2277;true;51;20965;2492
19;2277;2277;true;24;10310;1607
20;2277;2277;true;606;242975;21434
21;2277;2277;true;39;16150;2145
22;2277;2277;true;304;122120;10688
24;2277;2277;true;0;690;283
25;2277;2277;true;24;10285;1705
28;2277;2277;true;23;9675;1611
29;2277;2277;true;76;31165;3257
1;2277;2210;false;749;300000;23811
3;2277;2210;false;749;300000;25077
5;2277;2210;false;749;300000;24418
6;2277;2210;false;749;300000;25363
7;2277;2210;false;749;300000;26287
9;2277;2210;false;749;300000;25212
10;2277;2210;false;749;300000;24763
11;2277;2210;false;749;300000;25178
12;2277;2210;false;749;300000;24549
14;2277;2210;false;749;300000;25121
16;2277;2210;false;749;300000;26177
17;2277;2210;false;749;300000;24865
18;2277;2210;false;749;300000;24554
23;2277;2210;false;749;300000;25597
26;2277;2210;false;749;300000;25019
27;2277;2210;false;749;300000;25855
30;2277;2210;false;749;300000;25033
mean;2277;2239,0333333333;#DIV/0!;479,2333333333;192182,666666667;16364,9333333333
sd;0;47,3761543395;#DIV/0!;465,2762620207;186057,47179971;15221,1805718216
