Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;911;939;false;2;1597;807
29;911;937;false;17;7582;1158
4;911;935;false;13;5986;1132
11;911;931;false;16;7183;1173
20;911;931;false;12;5587;1079
1;911;930;false;2;1597;822
8;911;930;false;12;5587;1093
16;911;930;false;5;2794;858
27;911;930;false;15;6784;1105
30;911;930;false;12;5587;1074
5;911;928;false;8;3991;1016
10;911;922;false;16;7183;1199
23;911;917;false;4;2395;1253
3;911;916;false;8;3991;985
7;911;916;false;2;1597;780
9;911;916;false;1;1198;725
15;911;916;false;7;3592;935
19;911;916;false;2;1597;6213
22;911;916;false;18;7981;1203
25;911;916;false;6;3193;968
28;911;916;false;1;1198;706
17;911;914;false;12;5587;1018
21;911;914;false;9;4390;998
6;911;912;false;11;5188;1112
12;911;912;false;11;5188;1100
13;911;912;false;15;6784;1202
14;911;912;false;4;2395;836
24;911;912;false;11;5188;987
26;911;912;false;9;4390;977
18;911;911;true;3;1996;849
mean;911;920,9666666667;#DIV/0!;8,8;4310,2;1178,7666666667
sd;0;8,9653868249;#DIV/0!;5,3136129666;2120,1315736659;962,8357787191
