Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
6;2778;2778;false;75;30400;2875
1;2778;2778;true;38;15600;1906
2;2778;2778;true;119;48000;3797
3;2778;2778;true;45;18400;2234
4;2778;2778;true;60;24400;2516
5;2778;2778;true;120;48400;3813
7;2778;2778;true;81;32800;3000
8;2778;2778;true;166;66800;5001
9;2778;2778;true;75;30400;3125
10;2778;2778;true;55;22400;2437
12;2778;2778;true;103;41600;3563
13;2778;2778;true;162;65200;4594
14;2778;2778;true;110;44400;3562
15;2778;2778;true;33;13600;1844
16;2778;2778;true;112;45200;3437
17;2778;2778;true;116;46800;3829
18;2778;2778;true;59;24000;2453
19;2778;2778;true;101;40800;3234
20;2778;2778;true;702;281200;15517
21;2778;2778;true;253;101600;6282
22;2778;2778;true;266;106800;6672
23;2778;2778;true;109;44000;3594
24;2778;2778;true;72;29200;2734
25;2778;2778;true;61;24800;2313
26;2778;2778;true;80;32400;2875
27;2778;2778;true;130;52400;3891
28;2778;2778;true;28;11600;1688
29;2778;2778;true;115;46400;3625
30;2778;2778;true;90;36400;3188
11;2778;2743;false;999;400000;22595
mean;2778;2776,833333;#¡DIV/0!;151,1666667;60866,66667;4406,466667
sd;0;6,390096504;#¡DIV/0!;201,7142197;80685,68789;4245,934175
