Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;16881;16408;false;751;300049;55500
4;16881;16408;false;751;300049;54392
5;16881;16408;false;751;300049;46324
6;16881;16408;false;751;300049;45727
7;16881;16408;false;751;300049;46948
11;16881;16408;false;751;300049;46398
12;16881;16408;false;751;300049;61102
13;16881;16408;false;751;300049;46685
14;16881;16408;false;751;300049;47017
16;16881;16408;false;751;300049;33111
17;16881;16408;false;751;300049;46272
22;16881;16408;false;751;300049;51494
24;16881;16408;false;751;300049;58425
25;16881;16408;false;751;300049;46113
26;16881;16408;false;751;300049;43058
28;16881;16408;false;751;300049;48626
29;16881;16408;false;751;300049;47864
3;16881;16393;false;751;300049;51524
9;16881;16377;false;751;300049;32419
18;16881;16377;false;751;300049;29381
23;16881;16377;false;751;300049;31414
2;16881;16367;false;751;300049;29357
15;16881;16367;false;751;300049;28623
19;16881;16367;false;751;300049;28164
20;16881;16367;false;751;300049;27928
21;16881;16366;false;751;300049;47750
8;16881;16330;false;751;300049;29510
30;16881;16316;false;751;300049;48153
10;16881;16179;false;751;300049;41686
mean;16881;16383,4137931034;#DIV/0!;751;300049;43136,724137931
sd;0;46,6962198236;#DIV/0!;0;0;9909,1164947687
