Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
16;268750;266336;false;999;400000;184390
10;268750;265554;false;999;400000;173446
12;268750;265219;false;999;400000;169237
22;268750;265088;false;999;400000;190922
13;268750;265070;false;999;400000;179877
9;268750;264996;false;999;400000;178726
28;268750;264742;false;999;400000;195192
27;268750;264726;false;999;400000;185390
7;268750;264583;false;999;400000;202941
20;268750;264580;false;999;400000;190481
1;268750;264522;false;999;400000;205691
2;268750;264353;false;999;400000;183711
15;268750;264306;false;999;400000;198811
19;268750;264147;false;999;400000;174250
29;268750;264018;false;999;400000;171699
18;268750;263848;false;999;400000;217153
8;268750;263787;false;999;400000;167989
23;268750;263784;false;999;400000;200035
21;268750;263718;false;999;400000;181808
24;268750;263637;false;999;400000;196638
26;268750;263620;false;999;400000;178316
11;268750;263534;false;999;400000;181840
6;268750;263442;false;999;400000;213259
17;268750;263263;false;999;400000;219385
25;268750;263046;false;999;400000;188039
30;268750;262606;false;999;400000;191016
5;268750;262477;false;999;400000;208358
4;268750;262268;false;999;400000;184625
14;268750;262108;false;999;400000;187296
3;268750;261954;false;999;400000;203151
mean;268750;263977,7333;#¡DIV/0!;999;400000;190122,4
sd;0;1057,178187;#¡DIV/0!;0;0;14045,64979
