Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;4653.0;4625.0;false;999;400000;16921
2;4653.0;4625.0;false;999;400000;17458
3;4653.0;4625.0;false;999;400000;16776
4;4653.0;4625.0;false;999;400000;16901
5;4653.0;4625.0;false;999;400000;16935
6;4653.0;4625.0;false;999;400000;16474
7;4653.0;4625.0;false;999;400000;16360
8;4653.0;4625.0;false;999;400000;16704
9;4653.0;4625.0;false;999;400000;15941
10;4653.0;4625.0;false;999;400000;15687
11;4653.0;4625.0;false;999;400000;15951
12;4653.0;4625.0;false;999;400000;16277
13;4653.0;4625.0;false;999;400000;18039
14;4653.0;4625.0;false;999;400000;17029
15;4653.0;4625.0;false;999;400000;16453
16;4653.0;4625.0;false;999;400000;16314
17;4653.0;4625.0;false;999;400000;15962
18;4653.0;4625.0;false;999;400000;17545
19;4653.0;4625.0;false;999;400000;17314
20;4653.0;4625.0;false;999;400000;18000
21;4653.0;4625.0;false;999;400000;16880
22;4653.0;4625.0;false;999;400000;17821
23;4653.0;4625.0;false;999;400000;15708
24;4653.0;4625.0;false;999;400000;16623
25;4653.0;4625.0;false;999;400000;15359
26;4653.0;4625.0;false;999;400000;15801
27;4653.0;4625.0;false;999;400000;16187
28;4653.0;4625.0;false;999;400000;16152
29;4653.0;4625.0;false;999;400000;16218
30;4653.0;4625.0;false;999;400000;15443
