Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
4;12215;12006;false;1002;400198;27042
24;12215;12006;false;1002;400198;31197
17;12215;11964;false;1002;400198;29317
5;12215;11934;false;1002;400198;28066
1;12215;11911;false;1002;400198;27686
3;12215;11911;false;1002;400198;28590
6;12215;11911;false;1002;400198;31278
8;12215;11911;false;1002;400198;30045
9;12215;11911;false;1002;400198;29019
10;12215;11911;false;1002;400198;30996
11;12215;11911;false;1002;400198;30349
12;12215;11911;false;1002;400198;30075
15;12215;11911;false;1002;400198;29522
18;12215;11911;false;1002;400198;29076
20;12215;11911;false;1002;400198;29106
21;12215;11911;false;1002;400198;30031
26;12215;11911;false;1002;400198;29969
28;12215;11911;false;1002;400198;28583
22;12215;11882;false;1002;400198;30593
29;12215;11853;false;1002;400198;32377
25;12215;11824;false;1002;400198;30492
30;12215;11824;false;1002;400198;31410
16;12215;11803;false;1002;400198;30131
23;12215;11803;false;1002;400198;31814
27;12215;11795;false;1002;400198;31698
19;12215;11772;false;1002;400198;31872
13;12215;11747;false;1002;400198;33110
7;12215;11705;false;1002;400198;30615
2;12215;11681;false;1002;400198;28189
14;12215;11681;false;1002;400198;30630
mean;12215;11867,8;#¡DIV/0!;1002;400198;30095,93333
