Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2737;2714;false;749;300000;23072
3;2737;2714;false;749;300000;22791
4;2737;2714;false;749;300000;22830
5;2737;2714;false;749;300000;24664
6;2737;2714;false;749;300000;23728
7;2737;2714;false;749;300000;29876
8;2737;2714;false;749;300000;32291
9;2737;2714;false;749;300000;23171
10;2737;2714;false;749;300000;21643
11;2737;2714;false;749;300000;23089
12;2737;2714;false;749;300000;22452
13;2737;2714;false;749;300000;21926
14;2737;2714;false;749;300000;22174
15;2737;2714;false;749;300000;23896
16;2737;2714;false;749;300000;22695
17;2737;2714;false;749;300000;23430
18;2737;2714;false;749;300000;21794
20;2737;2714;false;749;300000;24051
21;2737;2714;false;749;300000;1570419
22;2737;2714;false;749;300000;21394
23;2737;2714;false;749;300000;33075
24;2737;2714;false;749;300000;37113
25;2737;2714;false;749;300000;42182
27;2737;2714;false;749;300000;23271
28;2737;2714;false;749;300000;29843
29;2737;2714;false;749;300000;29664
30;2737;2714;false;749;300000;23170
2;2737;2658;false;749;300000;23440
19;2737;2658;false;749;300000;22712
26;2737;2658;false;749;300000;30244
mean;2737;2708,4;#DIV/0!;749;300000;77203,3333333333
sd;0;17,0872002912;#DIV/0!;0;0;282069,046028454
