Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
29;621021;609187;false;749;300000;89001
13;621021;608560;false;749;300000;99522
30;621021;604645;false;749;300000;114750
2;621021;603673;false;749;300000;92896
16;621021;603515;false;749;300000;114699
4;621021;603452;false;749;300000;211226
8;621021;602583;false;749;300000;135344
27;621021;602302;false;749;300000;111906
14;621021;602138;false;749;300000;224200
11;621021;602100;false;749;300000;113996
12;621021;601736;false;749;300000;106660
7;621021;601544;false;749;300000;137867
9;621021;600237;false;749;300000;169865
15;621021;600237;false;749;300000;166050
3;621021;599791;false;749;300000;135072
26;621021;599057;false;749;300000;227818
21;621021;599048;false;749;300000;229758
17;621021;599024;false;749;300000;132324
1;621021;598427;false;749;300000;206701
18;621021;598424;false;749;300000;237630
24;621021;598148;false;749;300000;198592
6;621021;597282;false;749;300000;143188
28;621021;597028;false;749;300000;83664
22;621021;596285;false;749;300000;116083
5;621021;596010;false;749;300000;122520
19;621021;595991;false;749;300000;105034
23;621021;594594;false;749;300000;117191
20;621021;594478;false;749;300000;106541
10;621021;594444;false;749;300000;94494
25;621021;594059;false;749;300000;145977
mean;621021;599933,3;#DIV/0!;749;300000;143018,966666667
sd;0;3905,8628006167;#DIV/0!;0;0;47740,2262656494
