Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2737.0;2714.0;false;999;400000;10959
2;2737.0;2714.0;false;999;400000;12987
3;2737.0;2714.0;false;999;400000;12593
4;2737.0;2714.0;false;999;400000;12058
5;2737.0;2714.0;false;999;400000;11289
6;2737.0;2714.0;false;999;400000;11560
7;2737.0;2714.0;false;999;400000;12121
8;2737.0;2714.0;false;999;400000;12208
9;2737.0;2714.0;false;999;400000;12231
10;2737.0;2714.0;false;999;400000;14723
11;2737.0;2714.0;false;999;400000;11299
12;2737.0;2714.0;false;999;400000;11975
13;2737.0;2714.0;false;999;400000;11850
14;2737.0;2714.0;false;999;400000;12374
15;2737.0;2714.0;false;999;400000;11474
16;2737.0;2714.0;false;999;400000;11720
17;2737.0;2714.0;false;999;400000;11918
18;2737.0;2714.0;false;999;400000;11064
19;2737.0;2714.0;false;999;400000;12437
20;2737.0;2714.0;false;999;400000;12569
21;2737.0;2714.0;false;999;400000;15748
22;2737.0;2714.0;false;999;400000;12507
23;2737.0;2714.0;false;999;400000;11625
24;2737.0;2714.0;false;999;400000;12660
25;2737.0;2714.0;false;999;400000;11453
26;2737.0;2714.0;false;999;400000;13693
27;2737.0;2714.0;false;999;400000;13676
28;2737.0;2714.0;false;999;400000;10946
29;2737.0;2714.0;false;999;400000;12803
30;2737.0;2714.0;false;999;400000;11818
