Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
18;140904;138436;false;749;300000;134264
19;140904;138436;false;749;300000;120003
24;140904;138436;false;749;300000;110963
27;140904;138436;false;749;300000;108138
23;140904;138177;false;749;300000;152390
12;140904;137900;false;749;300000;157733
11;140904;137825;false;749;300000;137946
30;140904;137825;false;749;300000;113858
2;140904;137721;false;749;300000;109649
13;140904;137710;false;749;300000;129925
29;140904;137686;false;749;300000;178324
28;140904;137523;false;749;300000;178825
1;140904;137394;false;749;300000;156281
5;140904;137338;false;749;300000;110298
25;140904;137338;false;749;300000;154435
22;140904;137235;false;749;300000;227086
17;140904;137233;false;749;300000;146028
21;140904;137005;false;749;300000;137256
15;140904;136987;false;749;300000;131958
8;140904;136965;false;749;300000;114387
7;140904;136963;false;749;300000;149159
4;140904;136935;false;749;300000;146597
14;140904;136848;false;749;300000;179604
10;140904;136825;false;749;300000;165277
9;140904;136809;false;749;300000;190562
3;140904;136748;false;749;300000;118228
26;140904;136503;false;749;300000;158581
16;140904;136402;false;749;300000;195136
20;140904;136124;false;749;300000;193557
6;140904;135870;false;749;300000;132390
mean;140904;137321,1;#DIV/0!;749;300000;147961,266666667
sd;0;689,3957048974;#DIV/0!;0;0;30470,4977234151
