Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
10;16881;16566;false;749;300000;46795
30;16881;16504;false;749;300000;55236
3;16881;16408;false;749;300000;64134
5;16881;16408;false;749;300000;51947
9;16881;16408;false;749;300000;65090
12;16881;16408;false;749;300000;55526
22;16881;16408;false;749;300000;60225
23;16881;16408;false;749;300000;50826
29;16881;16408;false;749;300000;57254
2;16881;16377;false;749;300000;54634
24;16881;16377;false;749;300000;53749
27;16881;16377;false;749;300000;55940
4;16881;16367;false;749;300000;33236
7;16881;16367;false;749;300000;32991
19;16881;16330;false;749;300000;33962
18;16881;16304;false;749;300000;49505
28;16881;16263;false;749;300000;46437
14;16881;16249;false;749;300000;49613
1;16881;16227;false;749;300000;45395
15;16881;16227;false;749;300000;67844
8;16881;16188;false;749;300000;51516
21;16881;16173;false;749;300000;53405
17;16881;16167;false;749;300000;61131
25;16881;16162;false;749;300000;37768
13;16881;16159;false;749;300000;59375
11;16881;16071;false;749;300000;74820
16;16881;16064;false;749;300000;48570
26;16881;16061;false;749;300000;41437
20;16881;16013;false;749;300000;34107
6;16881;15863;false;749;300000;34780
mean;16881;16277,0666666667;#DIV/0!;749;300000;50908,2666666667
sd;0;160,2190167656;#DIV/0!;0;0;10882,7800388831
