Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
10;13099;13000;false;749;300000;30288
6;13099;12939;false;749;300000;30097
12;13099;12939;false;749;300000;30997
3;13099;12929;false;749;300000;30924
2;13099;12916;false;749;300000;29652
24;13099;12888;false;749;300000;29839
5;13099;12881;false;749;300000;35080
1;13099;12846;false;749;300000;32716
18;13099;12846;false;749;300000;32493
22;13099;12846;false;749;300000;30399
29;13099;12830;false;749;300000;28524
19;13099;12829;false;749;300000;30164
21;13099;12825;false;749;300000;30780
14;13099;12821;false;749;300000;29565
30;13099;12810;false;749;300000;28932
4;13099;12808;false;749;300000;31457
8;13099;12808;false;749;300000;29707
9;13099;12808;false;749;300000;30498
11;13099;12808;false;749;300000;30090
13;13099;12808;false;749;300000;33370
15;13099;12808;false;749;300000;30494
16;13099;12808;false;749;300000;40521
20;13099;12808;false;749;300000;37381
26;13099;12808;false;749;300000;30490
27;13099;12808;false;749;300000;30096
7;13099;12786;false;749;300000;31584
17;13099;12786;false;749;300000;30906
23;13099;12786;false;749;300000;31441
25;13099;12786;false;749;300000;30435
28;13099;12786;false;749;300000;33841
mean;13099;12838,5;#DIV/0!;749;300000;31425,3666666667
sd;0;55,5385855308;#DIV/0!;0;0;2523,4938899557
