Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2690;2650;false;749;300000;14457
2;2690;2650;false;749;300000;15371
3;2690;2650;false;749;300000;13964
4;2690;2650;false;749;300000;14281
5;2690;2650;false;749;300000;15757
6;2690;2650;false;749;300000;14662
7;2690;2650;false;749;300000;14465
8;2690;2650;false;749;300000;13126
9;2690;2650;false;749;300000;16955
10;2690;2650;false;749;300000;15060
11;2690;2650;false;749;300000;16029
12;2690;2650;false;749;300000;14450
13;2690;2650;false;749;300000;15585
14;2690;2650;false;749;300000;14600
15;2690;2650;false;749;300000;15157
16;2690;2650;false;749;300000;15378
17;2690;2650;false;749;300000;16186
18;2690;2650;false;749;300000;12815
19;2690;2650;false;749;300000;15030
20;2690;2650;false;749;300000;17171
21;2690;2650;false;749;300000;15764
22;2690;2650;false;749;300000;15727
23;2690;2650;false;749;300000;12801
24;2690;2650;false;749;300000;15423
25;2690;2650;false;749;300000;16075
26;2690;2650;false;749;300000;14664
27;2690;2650;false;749;300000;16799
28;2690;2650;false;749;300000;16378
29;2690;2650;false;749;300000;15610
30;2690;2650;false;749;300000;16002
mean;2690;2650;#DIV/0!;749;300000;15191,4
sd;0;0;#DIV/0!;0;0;1115,2156618403
