Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;173364;170452;false;751;300049;30637
2;173364;166864;false;751;300049;31819
3;173364;167630;false;751;300049;27143
4;173364;166955;false;751;300049;86607
5;173364;167688;false;751;300049;28144
6;173364;167792;false;751;300049;79932
7;173364;168233;false;751;300049;28396
8;173364;167386;false;751;300049;32467
9;173364;167394;false;751;300049;37163
10;173364;171128;false;751;300049;76349
11;173364;167158;false;751;300049;26157
12;173364;167792;false;751;300049;76253
13;173364;169260;false;751;300049;32340
14;173364;167792;false;751;300049;76974
15;173364;167025;false;751;300049;27349
16;173364;169260;false;751;300049;43581
17;173364;167792;false;751;300049;76277
18;173364;168233;false;751;300049;93429
19;173364;167792;false;751;300049;100787
20;173364;167792;false;751;300049;93107
21;173364;167792;false;751;300049;75845
22;173364;167542;false;751;300049;25265
23;173364;167770;false;751;300049;28179
24;173364;166864;false;751;300049;31019
25;173364;166864;false;751;300049;30302
26;173364;170452;false;751;300049;40851
27;173364;167792;false;751;300049;76516
28;173364;167792;false;751;300049;83955
29;173364;170452;false;751;300049;64333
30;173364;167386;false;751;300049;33463
mean;173364;168070,8;#DIV/0!;751;300049;53154,6333333333
sd;0;1168,3367015873;#DIV/0!;0;0;26303,7103708719
