Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
15;6179;6160;false;749;300000;24243
17;6179;6160;false;749;300000;22886
19;6179;6121;false;749;300000;24117
22;6179;6121;false;749;300000;24714
25;6179;6121;false;749;300000;26212
6;6179;6109;false;749;300000;25846
24;6179;6109;false;749;300000;23697
26;6179;6109;false;749;300000;23673
28;6179;6109;false;749;300000;24988
29;6179;6109;false;749;300000;26978
9;6179;6065;false;749;300000;26478
14;6179;6065;false;749;300000;23424
1;6179;6045;false;749;300000;24936
3;6179;6045;false;749;300000;24138
4;6179;6045;false;749;300000;23022
5;6179;6045;false;749;300000;25022
7;6179;6045;false;749;300000;23480
8;6179;6045;false;749;300000;23992
10;6179;6045;false;749;300000;25795
11;6179;6045;false;749;300000;29118
12;6179;6045;false;749;300000;23558
18;6179;6045;false;749;300000;23867
20;6179;6045;false;749;300000;28482
21;6179;6045;false;749;300000;25527
30;6179;6045;false;749;300000;29958
2;6179;6017;false;749;300000;24720
13;6179;6012;false;749;300000;23018
27;6179;6012;false;749;300000;22528
16;6179;6010;false;749;300000;26851
23;6179;6009;false;749;300000;22444
mean;6179;6066,7666666667;#DIV/0!;749;300000;24923,7333333333
sd;0;44,0717935703;#DIV/0!;0;0;1911,43161609
