Run 1
0, 100000000, 0, 1, 0, 1.0, 1.0, 30
60.00000000000001, 1.0, 1, 1, 60.0, 1.0, 1.0, 30
780.0000000000001, 1.0, 2, 1, 60.0, 1.0, 1.0, 30
2400.0000000000005, 1.0, 3, 1, 60.0, 1.0, 1.0, 30
2520.0000000000005, 1.0, 4, 1, 60.0, 1.0, 1.0, 30
2640.0000000000005, 1.0, 5, 1, 60.0, 1.0, 1.0, 30
2760.0000000000005, 1.0, 6, 1, 60.0, 1.0, 1.0, 30
2880.0000000000005, 1.0, 7, 1, 60.0, 1.0, 1.0, 30
3000.0000000000005, 1.0, 8, 1, 60.0, 1.0, 1.0, 30
3120.0000000000005, 1.0, 9, 1, 60.0, 1.0, 1.0, 30
3240.0000000000005, 1.0, 10, 1, 60.0, 1.0, 1.0, 30
3360.0000000000005, 1.0, 11, 1, 60.0, 1.0, 1.0, 30
3480.0000000000005, 1.0, 12, 1, 60.0, 1.0, 1.0, 30
3600.0000000000005, 1.0, 13, 1, 60.0, 1.0, 1.0, 30
3660.0000000000005, 1.0, 13, 1, 60.0, 0.7, 0.2, 2400
3660.0000000000005, 1.0, 13, 2, 60.0, 0.7, 0.2, 2400
