Run 1
1647.0, 1.010515804346953, 66, 2, 60.0, 1.0, 0.4, 3600
1666.0, 1.0106436157185623, 67, 2, 60.0, 1.0, 0.4, 3600
1674.0, 1.0108697367468922, 68, 2, 60.0, 1.0, 0.4, 3600
1678.0, 1.0108053438855649, 69, 2, 60.0, 1.0, 0.4, 3600
1682.0, 1.010768968349221, 70, 2, 60.0, 1.0, 0.4, 3600
1686.0, 1.0104521477649737, 71, 2, 60.0, 1.0, 0.4, 3600
1692.0, 1.0106181022985221, 72, 2, 60.0, 1.0, 0.4, 3600
1710.0, 1.0107340072840874, 73, 2, 60.0, 1.0, 0.4, 3600
1716.0, 1.0108006093097597, 74, 2, 60.0, 1.0, 0.4, 3600
1716.0, 1.0108006093097597, 74, 2, 60.0, 1.0, 0.4, 3600
2267.0, 1.0107422895765004, 75, 4, 60.0, 1.0, 0.4, 3600
2275.0, 1.0109433100510856, 76, 4, 60.0, 1.0, 0.4, 3600
2279.0, 1.010893476173094, 77, 4, 60.0, 1.0, 0.4, 3600
2383.0, 1.0106034919512297, 78, 4, 60.0, 1.0, 0.4, 3600
2387.0, 1.0105738155511064, 79, 4, 60.0, 1.0, 0.4, 3600
2390.0, 1.0102950766925634, 80, 4, 60.0, 1.0, 0.4, 3600
2398.0, 1.0104557803617278, 81, 4, 60.0, 1.0, 0.4, 3600
2415.0, 1.010560943604204, 82, 4, 60.0, 1.0, 0.4, 3600
2421.0, 1.010703593370183, 83, 4, 60.0, 1.0, 0.4, 3600
2425.0, 1.0106526771314346, 84, 4, 60.0, 1.0, 0.4, 3600
2429.0, 1.010602958921833, 85, 4, 60.0, 1.0, 0.4, 3600
2434.0, 1.010343328083994, 86, 4, 60.0, 1.0, 0.4, 3600
2441.0, 1.0104819205678615, 87, 4, 60.0, 1.0, 0.4, 3600
2458.0, 1.0105846440128046, 88, 4, 60.0, 1.0, 0.4, 3600
2462.0, 1.0105585138142503, 89, 4, 60.0, 1.0, 0.4, 3600
2470.0, 1.0107378528732722, 90, 4, 60.0, 1.0, 0.4, 3600
2476.0, 1.0108660179425821, 91, 4, 60.0, 1.0, 0.4, 3600
2480.0, 1.0108177637183726, 92, 4, 60.0, 1.0, 0.4, 3600
2483.0, 1.0107902507358255, 93, 4, 60.0, 1.0, 0.4, 3600
2487.0, 1.0105507236733982, 94, 4, 60.0, 1.0, 0.4, 3600
2495.0, 1.0107207058360594, 95, 4, 60.0, 1.0, 0.4, 3600
2511.0, 1.0108077731319838, 96, 4, 60.0, 1.0, 0.4, 3600
2517.0, 1.010857822452106, 97, 4, 60.0, 1.0, 0.4, 3600
2524.0, 1.0109665673136186, 98, 4, 60.0, 1.0, 0.4, 3600
2527.0, 1.0109392187179405, 99, 4, 60.0, 1.0, 0.4, 3600
2545.0, 1.01095064076989, 100, 4, 60.0, 1.0, 0.4, 3600
2549.0, 1.0109058485772704, 101, 4, 60.0, 1.0, 0.4, 3600
2549.0, 1.0109058485772704, 101, 4, 60.0, 1.0, 0.4, 3600
3425.0, 1.0103459539728594, 101, 5, 60.0, 0.6, 0.4, 4000
3425.0, 1.0103459539728594, 101, 5, 60.0, 0.6, 0.4, 4000
3601.0, 1.0103459539728594, 101, 7, 60.0, 0.6, 0.4, 4000
