Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;911;845;false;999;400000;13287
3;911;845;false;999;400000;13333
4;911;845;false;999;400000;13024
5;911;845;false;999;400000;12869
7;911;845;false;999;400000;13427
8;911;845;false;999;400000;13692
9;911;845;false;999;400000;13171
11;911;845;false;999;400000;13039
13;911;845;false;999;400000;13086
14;911;845;false;999;400000;13153
16;911;845;false;999;400000;13101
17;911;845;false;999;400000;13068
18;911;845;false;999;400000;13000
19;911;845;false;999;400000;13053
20;911;845;false;999;400000;14006
21;911;845;false;999;400000;13630
23;911;845;false;999;400000;13956
24;911;845;false;999;400000;13252
25;911;845;false;999;400000;13786
26;911;845;false;999;400000;13341
27;911;845;false;999;400000;13366
29;911;845;false;999;400000;13131
30;911;845;false;999;400000;13706
1;911;806;false;999;400000;12880
6;911;806;false;999;400000;12883
12;911;806;false;999;400000;13142
22;911;806;false;999;400000;13534
28;911;806;false;999;400000;13627
10;911;798;false;999;400000;13803
15;911;798;false;999;400000;12394
mean;911;835,3666667;#¡DIV/0!;999;400000;13291,33333
