Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721.0;2721.0;true;5;2400;526
2;2721.0;2721.0;true;4;2000;456
3;2721.0;2721.0;true;32;13200;1504
4;2721.0;2721.0;true;7;3200;642
5;2721.0;2721.0;true;11;4800;1025
6;2721.0;2721.0;true;8;3600;692
7;2721.0;2721.0;true;1;800;317
8;2721.0;2721.0;true;1;800;348
9;2721.0;2721.0;true;66;26800;2630
10;2721.0;2721.0;true;20;8400;1202
11;2721.0;2721.0;true;71;28800;3531
12;2721.0;2721.0;true;174;70000;5930
13;2721.0;2721.0;true;17;7200;1139
14;2721.0;2721.0;true;29;12000;1508
15;2721.0;2721.0;true;19;8000;1211
16;2721.0;2721.0;true;28;11600;1535
17;2721.0;2721.0;true;83;33600;3648
18;2721.0;2721.0;true;10;4400;744
19;2721.0;2721.0;true;72;29200;5570
20;2721.0;2721.0;true;12;5200;940
21;2721.0;2721.0;true;4;2000;454
22;2721.0;2721.0;true;10;4400;849
23;2721.0;2721.0;true;36;14800;1656
24;2721.0;2721.0;true;46;18800;2081
25;2721.0;2721.0;true;38;15600;1718
26;2721.0;2721.0;true;110;44400;3964
27;2721.0;2721.0;true;0;400;149
28;2721.0;2721.0;true;21;8800;1376
29;2721.0;2721.0;true;36;14800;1657
30;2721.0;2721.0;true;31;12800;1460
