Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2721;2721;true;2;1200;250
2;2721;2721;true;10;4400;640
3;2721;2721;true;2;1200;328
4;2721;2721;true;3;1600;297
5;2721;2721;true;0;400;125
6;2721;2721;true;9;4000;562
7;2721;2721;true;72;29200;1531
8;2721;2721;true;6;2800;468
9;2721;2721;true;1;800;172
10;2721;2721;true;9;4000;531
11;2721;2721;true;2;1200;219
12;2721;2721;true;3;1600;281
13;2721;2721;true;4;2000;313
14;2721;2721;true;3;1600;250
15;2721;2721;true;0;400;109
16;2721;2721;true;7;3200;687
17;2721;2721;true;24;10000;1015
18;2721;2721;true;0;400;109
19;2721;2721;true;2;1200;219
20;2721;2721;true;4;2000;328
21;2721;2721;true;8;3600;484
22;2721;2721;true;26;10800;1093
23;2721;2721;true;0;400;110
24;2721;2721;true;0;400;109
25;2721;2721;true;0;400;110
26;2721;2721;true;4;2000;359
27;2721;2721;true;18;7600;906
28;2721;2721;true;6;2800;500
29;2721;2721;true;3;1600;281
30;2721;2721;true;27;11200;1141
mean;2721;2721;#¡DIV/0!;8,5;3800;450,9
