Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;3279;3279;true;61;24800;1186
2;3279;3279;true;91;36800;1368
3;3279;3279;true;146;58800;1736
5;3279;3279;true;37;15200;1031
6;3279;3279;true;580;232400;4334
7;3279;3279;true;262;105200;2645
9;3279;3279;true;89;36000;1596
10;3279;3279;true;75;30400;1326
12;3279;3279;true;59;24000;1266
13;3279;3279;true;123;49600;1649
14;3279;3279;true;86;34800;1424
15;3279;3279;true;135;54400;1845
16;3279;3279;true;156;62800;1945
18;3279;3279;true;427;171200;3857
19;3279;3279;true;782;313200;6235
20;3279;3279;true;570;228400;4342
21;3279;3279;true;80;32400;1373
23;3279;3279;true;204;82000;2332
24;3279;3279;true;44;18000;1028
25;3279;3279;true;45;18400;1077
26;3279;3279;true;124;50000;1653
29;3279;3279;true;131;52800;1814
30;3279;3279;true;131;52800;1832
4;3279;3239;false;999;400000;6905
8;3279;3239;false;999;400000;7220
11;3279;3239;false;999;400000;7161
17;3279;3239;false;999;400000;6968
22;3279;3239;false;999;400000;6930
27;3279;3239;false;999;400000;7426
28;3279;3239;false;999;400000;7147
mean;3279;3269,666667;#¡DIV/0!;381,0333333;152813,3333;3288,366667
