Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;2778;2743;false;749;300000;21928
3;2778;2743;false;749;300000;24027
6;2778;2743;false;749;300000;21785
14;2778;2743;false;749;300000;23325
16;2778;2743;false;749;300000;21615
19;2778;2743;false;749;300000;21706
30;2778;2743;false;749;300000;22146
1;2778;2740;false;749;300000;20999
4;2778;2740;false;749;300000;22117
5;2778;2740;false;749;300000;18892
7;2778;2740;false;749;300000;21588
8;2778;2740;false;749;300000;21534
9;2778;2740;false;749;300000;20534
10;2778;2740;false;749;300000;22073
11;2778;2740;false;749;300000;21935
13;2778;2740;false;749;300000;22479
15;2778;2740;false;749;300000;21986
17;2778;2740;false;749;300000;20109
18;2778;2740;false;749;300000;21578
20;2778;2740;false;749;300000;22325
21;2778;2740;false;749;300000;21372
22;2778;2740;false;749;300000;21996
23;2778;2740;false;749;300000;21069
24;2778;2740;false;749;300000;22844
25;2778;2740;false;749;300000;23570
26;2778;2740;false;749;300000;22568
27;2778;2740;false;749;300000;23221
28;2778;2740;false;749;300000;22441
29;2778;2740;false;749;300000;22356
12;2778;2727;false;749;300000;20931
mean;2778;2740,2666666667;#DIV/0!;749;300000;21901,6333333333
sd;0;2,815392829;#DIV/0!;0;0;1032,3640591258
