0;55656,000000000000000000;36222,000000000000000000;46107,000000000000000000
1;56587,000000000000000000;46435,000000000000000000;49881,000000000000000000
2;56587,000000000000000000;48647,000000000000000000;51674,000000000000000000
3;57268,000000000000000000;50276,000000000000000000;52834,000000000000000000
4;57277,000000000000000000;50737,000000000000000000;53642,000000000000000000
5;57277,000000000000000000;51758,000000000000000000;54434,000000000000000000
6;57277,000000000000000000;52800,000000000000000000;55059,000000000000000000
7;57277,000000000000000000;53821,000000000000000000;55527,000000000000000000
8;57734,000000000000000000;54620,000000000000000000;55822,000000000000000000
9;57734,000000000000000000;54624,000000000000000000;56007,000000000000000000
10;57734,000000000000000000;55057,000000000000000000;56194,000000000000000000
11;58257,000000000000000000;55287,000000000000000000;56397,000000000000000000
12;58257,000000000000000000;55553,000000000000000000;56612,000000000000000000
13;58257,000000000000000000;55612,000000000000000000;56842,000000000000000000
14;59433,000000000000000000;55994,000000000000000000;57029,000000000000000000
15;59433,000000000000000000;56612,000000000000000000;57165,000000000000000000
16;59433,000000000000000000;56624,000000000000000000;57359,000000000000000000
17;59433,000000000000000000;56651,000000000000000000;57516,000000000000000000
18;59433,000000000000000000;56651,000000000000000000;57640,000000000000000000
19;59433,000000000000000000;56651,000000000000000000;57808,000000000000000000
20;59433,000000000000000000;56651,000000000000000000;57940,000000000000000000
21;59433,000000000000000000;56651,000000000000000000;58031,000000000000000000
22;59433,000000000000000000;56651,000000000000000000;58048,000000000000000000
23;59433,000000000000000000;56651,000000000000000000;58077,000000000000000000
24;59433,000000000000000000;56651,000000000000000000;58105,000000000000000000
25;59433,000000000000000000;56651,000000000000000000;58158,000000000000000000
26;59433,000000000000000000;56651,000000000000000000;58190,000000000000000000
27;59433,000000000000000000;56651,000000000000000000;58245,000000000000000000
28;59433,000000000000000000;56651,000000000000000000;58297,000000000000000000
29;59618,000000000000000000;56651,000000000000000000;58333,000000000000000000
30;59618,000000000000000000;56651,000000000000000000;58393,000000000000000000
31;59667,000000000000000000;56651,000000000000000000;58444,000000000000000000
32;59667,000000000000000000;56651,000000000000000000;58510,000000000000000000
33;60143,000000000000000000;56651,000000000000000000;58547,000000000000000000
34;60143,000000000000000000;56651,000000000000000000;58552,000000000000000000
35;60143,000000000000000000;56651,000000000000000000;58562,000000000000000000
36;60143,000000000000000000;56651,000000000000000000;58568,000000000000000000
37;60143,000000000000000000;56651,000000000000000000;58601,000000000000000000
38;60143,000000000000000000;56651,000000000000000000;58652,000000000000000000
39;60143,000000000000000000;56651,000000000000000000;58680,000000000000000000
40;60143,000000000000000000;56651,000000000000000000;58714,000000000000000000
41;60143,000000000000000000;56651,000000000000000000;58777,000000000000000000
42;60143,000000000000000000;56651,000000000000000000;58887,000000000000000000
43;60143,000000000000000000;56651,000000000000000000;58892,000000000000000000
44;60143,000000000000000000;56651,000000000000000000;58906,000000000000000000
45;60143,000000000000000000;56651,000000000000000000;58918,000000000000000000
46;60143,000000000000000000;56651,000000000000000000;58939,000000000000000000
47;60143,000000000000000000;56651,000000000000000000;58987,000000000000000000
48;60143,000000000000000000;56651,000000000000000000;59073,000000000000000000
49;60143,000000000000000000;57349,000000000000000000;59356,000000000000000000
50;60143,000000000000000000;58069,000000000000000000;59680,000000000000000000
51;60290,000000000000000000;58736,000000000000000000;59724,000000000000000000
52;60290,000000000000000000;58736,000000000000000000;59724,000000000000000000
53;60290,000000000000000000;58736,000000000000000000;59725,000000000000000000
54;60290,000000000000000000;58736,000000000000000000;59728,000000000000000000
55;60290,000000000000000000;58736,000000000000000000;59735,000000000000000000
56;60290,000000000000000000;58736,000000000000000000;59749,000000000000000000
57;60290,000000000000000000;58736,000000000000000000;59767,000000000000000000
58;60290,000000000000000000;58736,000000000000000000;59786,000000000000000000
59;60290,000000000000000000;58736,000000000000000000;59796,000000000000000000
60;60290,000000000000000000;58736,000000000000000000;59814,000000000000000000
61;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
62;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
63;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
64;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
65;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
66;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
67;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
68;60290,000000000000000000;58736,000000000000000000;59821,000000000000000000
69;60325,000000000000000000;58736,000000000000000000;59821,000000000000000000
70;60325,000000000000000000;58736,000000000000000000;59821,000000000000000000
71;60325,000000000000000000;58736,000000000000000000;59821,000000000000000000
72;60325,000000000000000000;58736,000000000000000000;59822,000000000000000000
73;60325,000000000000000000;58736,000000000000000000;59822,000000000000000000
74;60325,000000000000000000;58736,000000000000000000;59830,000000000000000000
75;60325,000000000000000000;58736,000000000000000000;59833,000000000000000000
76;60325,000000000000000000;58736,000000000000000000;59834,000000000000000000
77;60325,000000000000000000;58736,000000000000000000;59834,000000000000000000
78;60325,000000000000000000;58736,000000000000000000;59838,000000000000000000
79;60325,000000000000000000;58736,000000000000000000;59843,000000000000000000
80;60325,000000000000000000;58736,000000000000000000;59844,000000000000000000
81;60325,000000000000000000;58736,000000000000000000;59846,000000000000000000
82;60325,000000000000000000;58736,000000000000000000;59851,000000000000000000
83;60325,000000000000000000;58736,000000000000000000;59856,000000000000000000
