Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
6;911;935;false;4;2000;735
19;911;930;false;5;2400;718
23;911;930;false;6;2800;751
25;911;930;false;24;10000;1073
9;911;928;false;2;1200;1126
11;911;928;false;17;7200;1044
24;911;928;false;8;3600;816
1;911;922;false;15;6400;938
15;911;918;false;8;3600;799
7;911;917;false;20;8400;1049
8;911;917;false;6;2800;763
13;911;917;false;12;5200;913
30;911;917;false;5;2400;1221
5;911;916;false;7;3200;778
18;911;916;false;11;4800;865
22;911;916;false;10;4400;830
28;911;916;false;14;6000;939
29;911;916;false;10;4400;878
26;911;913;false;20;8400;1021
2;911;912;false;3;1600;721
3;911;912;false;7;3200;806
4;911;912;false;16;6800;1491
10;911;912;false;2;1200;665
12;911;912;false;5;2400;733
14;911;912;false;9;4000;1759
16;911;912;false;1;800;541
17;911;912;false;1;800;543
20;911;911;true;4;2000;1124
21;911;911;true;17;7200;996
27;911;911;true;8;3600;863
mean;911;917,9666667;#¡DIV/0!;9,233333333;4093,333333;916,6333333
sd;0;7,242038831;#¡DIV/0!;6,179405916;2471,762366;256,2845244
