Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
7;13099;13014;false;749;300000;42298
12;13099;12821;false;749;300000;43449
6;13099;12808;false;749;300000;42530
1;13099;12786;false;749;300000;41162
2;13099;12786;false;749;300000;44864
3;13099;12786;false;749;300000;39998
4;13099;12786;false;749;300000;44140
5;13099;12786;false;749;300000;43132
10;13099;12786;false;749;300000;42603
11;13099;12786;false;749;300000;40155
13;13099;12786;false;749;300000;50032
16;13099;12786;false;749;300000;40728
17;13099;12786;false;749;300000;41515
19;13099;12786;false;749;300000;43829
20;13099;12786;false;749;300000;43760
21;13099;12786;false;749;300000;43089
22;13099;12786;false;749;300000;42287
25;13099;12786;false;749;300000;41754
27;13099;12786;false;749;300000;43025
28;13099;12786;false;749;300000;37430
29;13099;12786;false;749;300000;41244
30;13099;12786;false;749;300000;50016
8;13099;12785;false;749;300000;39380
24;13099;12779;false;749;300000;41717
9;13099;12776;false;749;300000;43001
14;13099;12776;false;749;300000;45135
15;13099;12776;false;749;300000;41170
18;13099;12776;false;749;300000;41627
23;13099;12776;false;749;300000;41101
26;13099;12776;false;749;300000;40327
mean;13099;12793,2333333333;#DIV/0!;749;300000;42549,9333333333
sd;0;42,6587771082;#DIV/0!;0;0;2619,8774508498
