0;360746,000000000000000000;262012,000000000000000000;313628,000000000000000000
1;360746,000000000000000000;247946,000000000000000000;315868,000000000000000000
2;360746,000000000000000000;254501,000000000000000000;315877,000000000000000000
3;360746,000000000000000000;260249,000000000000000000;317119,000000000000000000
4;360746,000000000000000000;263470,000000000000000000;318471,000000000000000000
5;360746,000000000000000000;246119,000000000000000000;320665,000000000000000000
6;360746,000000000000000000;262664,000000000000000000;318608,000000000000000000
7;360746,000000000000000000;267144,000000000000000000;318947,000000000000000000
8;364702,000000000000000000;269355,000000000000000000;320563,000000000000000000
9;364702,000000000000000000;267593,000000000000000000;318757,000000000000000000
10;364702,000000000000000000;267893,000000000000000000;321003,000000000000000000
11;364702,000000000000000000;263402,000000000000000000;321208,000000000000000000
12;364702,000000000000000000;266421,000000000000000000;320519,000000000000000000
13;364702,000000000000000000;257686,000000000000000000;321197,000000000000000000
14;364702,000000000000000000;280611,000000000000000000;321015,000000000000000000
15;365731,000000000000000000;257761,000000000000000000;319418,000000000000000000
16;365731,000000000000000000;261751,000000000000000000;319428,000000000000000000
17;365731,000000000000000000;251868,000000000000000000;321548,000000000000000000
18;365731,000000000000000000;267933,000000000000000000;321483,000000000000000000
19;366195,000000000000000000;263040,000000000000000000;322973,000000000000000000
20;366195,000000000000000000;258332,000000000000000000;321501,000000000000000000
21;366195,000000000000000000;259741,000000000000000000;321049,000000000000000000
22;366195,000000000000000000;264716,000000000000000000;321981,000000000000000000
23;366599,000000000000000000;269852,000000000000000000;323941,000000000000000000
24;366599,000000000000000000;261243,000000000000000000;321971,000000000000000000
25;366599,000000000000000000;270393,000000000000000000;322365,000000000000000000
26;366599,000000000000000000;246116,000000000000000000;322481,000000000000000000
27;366599,000000000000000000;248284,000000000000000000;322254,000000000000000000
28;366599,000000000000000000;263598,000000000000000000;322797,000000000000000000
29;366599,000000000000000000;260095,000000000000000000;323318,000000000000000000
30;366599,000000000000000000;258713,000000000000000000;324006,000000000000000000
31;366599,000000000000000000;263465,000000000000000000;323906,000000000000000000
32;366742,000000000000000000;258790,000000000000000000;324186,000000000000000000
33;366742,000000000000000000;258269,000000000000000000;322718,000000000000000000
34;366742,000000000000000000;270381,000000000000000000;322576,000000000000000000
35;366742,000000000000000000;263906,000000000000000000;322380,000000000000000000
