Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;2778;2740;false;749;300000;45329
2;2778;2740;false;749;300000;44337
3;2778;2740;false;749;300000;50758
4;2778;2740;false;749;300000;48090
5;2778;2740;false;749;300000;49292
6;2778;2740;false;749;300000;47205
7;2778;2740;false;749;300000;46867
8;2778;2740;false;749;300000;46582
9;2778;2740;false;749;300000;45667
10;2778;2740;false;749;300000;46853
11;2778;2740;false;749;300000;46080
12;2778;2740;false;749;300000;45936
13;2778;2740;false;749;300000;45841
14;2778;2740;false;749;300000;45587
15;2778;2740;false;749;300000;48041
16;2778;2740;false;749;300000;46839
17;2778;2740;false;749;300000;46789
18;2778;2740;false;749;300000;45927
19;2778;2740;false;749;300000;46119
20;2778;2740;false;749;300000;46129
21;2778;2740;false;749;300000;46595
22;2778;2740;false;749;300000;48323
23;2778;2740;false;749;300000;46510
24;2778;2740;false;749;300000;47333
25;2778;2740;false;749;300000;46253
27;2778;2740;false;749;300000;46027
28;2778;2740;false;749;300000;45476
29;2778;2740;false;749;300000;45466
30;2778;2740;false;749;300000;47685
26;2778;2711;false;749;300000;47304
mean;2778;2739,0333333333;#DIV/0!;749;300000;46708
sd;0;5,2946513892;#DIV/0!;0;0;1287,724643944
