Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;9770;9770;true;258;103600;6139
5;9770;9770;true;964;386000;20952
6;9770;9770;true;1266;506800;28072
23;9770;9770;true;422;169200;12478
26;9770;9710;false;1999;800000;40237
17;9770;9694;false;1999;800000;48927
27;9770;9694;false;1999;800000;41605
2;9770;9663;false;1999;800000;43264
10;9770;9663;false;1999;800000;43992
14;9770;9663;false;1999;800000;53114
15;9770;9663;false;1999;800000;55265
18;9770;9663;false;1999;800000;54636
25;9770;9663;false;1999;800000;40887
20;9770;9642;false;1999;800000;54028
7;9770;9640;false;1999;800000;45534
16;9770;9638;false;1999;800000;49882
3;9770;9615;false;1999;800000;42092
9;9770;9595;false;1999;800000;43106
12;9770;9595;false;1999;800000;49946
28;9770;9592;false;1999;800000;46785
24;9770;9586;false;1999;800000;41393
4;9770;9585;false;1999;800000;40853
21;9770;9582;false;1999;800000;49793
22;9770;9582;false;1999;800000;54973
13;9770;9579;false;1999;800000;58640
29;9770;9579;false;1999;800000;40085
11;9770;9570;false;1999;800000;41844
30;9770;9555;false;1999;800000;46812
8;9770;9549;false;1999;800000;44955
19;9770;9511;false;1999;800000;49978
mean;9770;9638,366667;#¡DIV/0!;1829,466667;732186,6667;43008,9
