Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
5;61040;59184;false;749;300000;72260
12;61040;59184;false;749;300000;77303
23;61040;58932;false;749;300000;73489
7;61040;58545;false;749;300000;67756
10;61040;58508;false;749;300000;60637
1;61040;58488;false;749;300000;64923
3;61040;58488;false;749;300000;67010
14;61040;58488;false;749;300000;67190
15;61040;58488;false;749;300000;64511
16;61040;58488;false;749;300000;70085
18;61040;58488;false;749;300000;70833
20;61040;58488;false;749;300000;82384
25;61040;58488;false;749;300000;74964
2;61040;58264;false;749;300000;71463
9;61040;58182;false;749;300000;85107
4;61040;57956;false;749;300000;73958
6;61040;57824;false;749;300000;77456
11;61040;57824;false;749;300000;75973
13;61040;57824;false;749;300000;76362
27;61040;57824;false;749;300000;75958
30;61040;57326;false;749;300000;64007
21;61040;57179;false;749;300000;59552
19;61040;57156;false;749;300000;71731
8;61040;56924;false;749;300000;62037
26;61040;56763;false;749;300000;62218
29;61040;56763;false;749;300000;74883
24;61040;56742;false;749;300000;75604
17;61040;56686;false;749;300000;86476
28;61040;56223;false;749;300000;59753
22;61040;55797;false;749;300000;74512
mean;61040;57850,4666666667;#DIV/0!;749;300000;71346,5
sd;0;891,9041131907;#DIV/0!;0;0;7186,5496481154
