Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;2277;2277;true;29;12143;2924
4;2277;2277;true;4;2358;807
5;2277;2277;true;636;254808;47431
6;2277;2277;true;70;28681;5692
7;2277;2277;true;7;3449;1121
11;2277;2277;true;10;4428;1476
14;2277;2277;true;303;121943;25482
15;2277;2277;true;3;1898;687
21;2277;2277;true;300;120726;23282
22;2277;2277;true;6;2945;1060
23;2277;2277;true;28;11601;2819
24;2277;2277;true;21;9065;2304
30;2277;2277;true;111;45051;9167
1;2277;2210;false;749;300000;63236
3;2277;2210;false;749;300000;52133
8;2277;2210;false;749;300000;59753
9;2277;2210;false;749;300000;52093
10;2277;2210;false;749;300000;58559
12;2277;2210;false;749;300000;54459
13;2277;2210;false;749;300000;59550
16;2277;2210;false;749;300000;57654
17;2277;2210;false;749;300000;54359
18;2277;2210;false;749;300000;54607
19;2277;2210;false;749;300000;55448
20;2277;2210;false;749;300000;53384
25;2277;2210;false;749;300000;51072
26;2277;2210;false;749;300000;55903
27;2277;2210;false;749;300000;57156
28;2277;2210;false;749;300000;59863
29;2277;2210;false;749;300000;52376
mean;2277;2239,0333333333;#DIV/0!;475,3666666667;190636,533333333;35861,9
sd;0;33,200886869;#DIV/0!;334,8439918662;133836,851497569;24803,8170360263
