Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;7402;7402;true;0;400;642
2;7402;7402;true;0;400;686
3;7402;7402;true;0;400;699
4;7402;7402;true;0;400;625
5;7402;7402;true;0;400;626
6;7402;7402;true;0;400;637
7;7402;7402;true;0;400;693
8;7402;7402;true;0;400;599
9;7402;7402;true;0;400;628
10;7402;7402;true;0;400;614
11;7402;7402;true;0;400;570
12;7402;7402;true;0;400;684
13;7402;7402;true;0;400;594
14;7402;7402;true;0;400;633
15;7402;7402;true;0;400;586
16;7402;7402;true;0;400;609
17;7402;7402;true;0;400;606
18;7402;7402;true;0;400;581
19;7402;7402;true;0;400;636
20;7402;7402;true;0;400;636
21;7402;7402;true;0;400;606
22;7402;7402;true;0;400;591
23;7402;7402;true;0;400;574
24;7402;7402;true;0;400;620
25;7402;7402;true;0;400;579
26;7402;7402;true;0;400;574
27;7402;7402;true;0;400;656
28;7402;7402;true;0;400;674
29;7402;7402;true;0;400;571
30;7402;7402;true;0;400;614
