Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;911;911;true;1320;528400;18784
3;911;911;true;1125;450400;13588
4;911;911;true;1942;777200;29158
7;911;911;true;1037;415200;15339
13;911;911;true;1932;773200;22959
20;911;911;true;195;78400;2964
24;911;911;true;1106;442800;12742
27;911;911;true;932;373200;10622
10;911;906;false;1999;800000;26379
12;911;906;false;1999;800000;27907
6;911;904;false;1999;800000;26879
9;911;904;false;1999;800000;27153
15;911;904;false;1999;800000;28264
17;911;904;false;1999;800000;21901
18;911;904;false;1999;800000;22240
22;911;904;false;1999;800000;22409
25;911;904;false;1999;800000;21183
26;911;904;false;1999;800000;21714
28;911;904;false;1999;800000;21365
2;911;894;false;1999;800000;27967
5;911;894;false;1999;800000;29703
8;911;894;false;1999;800000;28932
11;911;894;false;1999;800000;27360
14;911;894;false;1999;800000;22608
16;911;894;false;1999;800000;23576
19;911;894;false;1999;800000;21311
21;911;894;false;1999;800000;21382
23;911;894;false;1999;800000;21851
29;911;889;false;1999;800000;22694
30;911;889;false;1999;800000;21584
mean;911;902;#¡DIV/0!;1785,566667;714626,6667;22083,93333
