Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
2;9770;9578;false;749;300000;27939
7;9770;9478;false;749;300000;25216
4;9770;9457;false;749;300000;26950
20;9770;9426;false;749;300000;25917
29;9770;9426;false;749;300000;23040
16;9770;9424;false;749;300000;24272
14;9770;9423;false;749;300000;24470
18;9770;9423;false;749;300000;22243
3;9770;9419;false;749;300000;23827
1;9770;9413;false;749;300000;24659
10;9770;9413;false;749;300000;26057
13;9770;9413;false;749;300000;21315
19;9770;9413;false;749;300000;23116
21;9770;9413;false;749;300000;25309
23;9770;9413;false;749;300000;23569
24;9770;9413;false;749;300000;26918
26;9770;9413;false;749;300000;26124
17;9770;9400;false;749;300000;23486
9;9770;9377;false;749;300000;22708
11;9770;9377;false;749;300000;23339
12;9770;9377;false;749;300000;23502
27;9770;9377;false;749;300000;21564
8;9770;9360;false;749;300000;26748
5;9770;9358;false;749;300000;24877
6;9770;9358;false;749;300000;22359
15;9770;9356;false;749;300000;25285
25;9770;9336;false;749;300000;24804
28;9770;9332;false;749;300000;23834
22;9770;9329;false;749;300000;26587
30;9770;9228;false;749;300000;26145
mean;9770;9397,4333333333;#DIV/0!;749;300000;24539,3
sd;0;58,144696638;#DIV/0!;0;0;1719,5251178842
