Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
1;247150;247150;true;68;27600;1516
2;247150;247150;true;218;87600;3532
7;247150;247150;true;348;139600;4735
11;247150;247150;true;398;159600;5110
14;247150;247150;true;74;30000;1625
15;247150;247150;true;256;102800;3078
18;247150;247150;true;409;164000;4782
19;247150;247150;true;131;52800;2219
22;247150;247150;true;113;45600;2797
25;247150;247150;true;1959;784000;18501
26;247150;247150;true;174;70000;4266
29;247150;247150;true;1117;447200;11266
3;247150;247007;false;2499;1000000;23767
4;247150;247007;false;2499;1000000;23689
5;247150;247007;false;2499;1000000;25126
10;247150;247007;false;2499;1000000;22267
13;247150;247007;false;2499;1000000;23158
16;247150;247007;false;2499;1000000;23580
20;247150;247007;false;2499;1000000;22939
23;247150;247007;false;2499;1000000;24173
27;247150;247007;false;2499;1000000;24392
28;247150;247007;false;2499;1000000;22892
30;247150;247007;false;2499;1000000;23266
6;247150;246846;false;2499;1000000;23001
8;247150;246189;false;2499;1000000;24579
24;247150;246189;false;2499;1000000;23595
9;247150;246143;false;2499;1000000;22142
12;247150;246143;false;2499;1000000;22361
17;247150;246143;false;2499;1000000;22454
21;247150;246143;false;2499;1000000;23298
mean;247150;246889,1;#¡DIV/0!;1674,9;670360;16136,86667
