Ejecucion;Optimo;Best;Hit;Generaciones;Evaluaciones;Tiempo
22;16881;16595;false;749;300000;47028
2;16881;16566;false;749;300000;42795
10;16881;16566;false;749;300000;38632
18;16881;16566;false;749;300000;38142
15;16881;16531;false;749;300000;43808
5;16881;16526;false;749;300000;52079
9;16881;16500;false;749;300000;42252
1;16881;16408;false;749;300000;42951
7;16881;16408;false;749;300000;42402
11;16881;16408;false;749;300000;51831
12;16881;16408;false;749;300000;40762
13;16881;16408;false;749;300000;47066
16;16881;16408;false;749;300000;49966
19;16881;16408;false;749;300000;44457
21;16881;16408;false;749;300000;43744
23;16881;16408;false;749;300000;42565
26;16881;16408;false;749;300000;42107
27;16881;16408;false;749;300000;42533
28;16881;16408;false;749;300000;42564
29;16881;16408;false;749;300000;41659
30;16881;16408;false;749;300000;42063
25;16881;16383;false;749;300000;45947
4;16881;16377;false;749;300000;44870
24;16881;16366;false;749;300000;45127
8;16881;16339;false;749;300000;38486
3;16881;16328;false;749;300000;43715
20;16881;16300;false;749;300000;37293
17;16881;16294;false;749;300000;37505
14;16881;16272;false;749;300000;47233
6;16881;16264;false;749;300000;38084
mean;16881;16416,1666666667;#DIV/0!;749;300000;43322,2
sd;0;87,8439381589;#DIV/0!;0;0;3882,2154837243
